,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
adj_144,0.2979336000034022,0.1921293680118821,0.020463096886414758,0.11467672973799443,0.0009523809553764363,0.10571391265397995,0.0009525325732134156,0.09610296477355111,0.14087697965264964,0.030198434751536097
adj_145,0.3077696772169467,0.18644745164902152,0.030342848733195746,0.1107412232132686,0.0009615384647449078,0.09711354787056109,0.0009617445657529786,0.08947174132461651,0.10700640992748699,0.06918381703440497
adj_146,0.5106284078590968,0.220318634095738,0.08905457427465982,0.020388118182773002,0.0009708737883027868,0.030893583104868977,0.040590353641463225,0.07548156585616891,0.0009708737879684681,0.010703015408960233
adj_147,0.45573904417523403,0.22799818251435341,0.000926179672840337,0.022588493470518854,0.01986140727360009,0.019477663273774093,0.17276557592103958,0.05765808465539094,0.0009259284189661404,0.022059440624282636
adj_148,0.4512643214424835,0.25920878724981483,0.08479729700284054,0.010999631832244498,0.0010000000022229961,0.02218026924506368,0.041856823257362556,0.11667183018623574,0.0010000000018316583,0.01102103977989997
adj_149,0.43585643531642804,0.2470252854411828,0.11952381628915658,0.010576565377300172,0.0009615384637050705,0.010729184932486703,0.0595777145860494,0.10419058347549934,0.0009615384633236789,0.010597337654868278
adj_150,0.4876411640343473,0.22496232060472107,0.08585220124476105,0.01057654494590558,0.0009615384633430632,0.0009615836454054524,0.050033353574738704,0.13708821438579868,0.000961539616702758,0.0009615394842762111
adj_151,0.41503793907261244,0.19632845778674082,0.019421016772632214,0.051466752789337114,0.019319152067137923,0.028232954894427117,0.16994809908103148,0.07506548121447881,0.0009091061965808084,0.02427104012502141
adj_152,0.422750550763475,0.2409541598875451,0.026594596688104252,0.033374527611240795,0.019810864822683613,0.019836216799849673,0.14636090017781359,0.0778464200831704,0.0009439239310727616,0.011527839235044697
adj_153,0.2205754129637131,0.44397135403056764,0.049137186150462406,0.02156278118600649,0.01916626775970931,0.033116479071612234,0.10269905932498584,0.07841464843823505,0.0009091032589564103,0.030447707815751388
adj_154,0.22231185225082398,0.46960869724681387,0.029862794015865394,0.013249973225161044,0.010214830968807402,0.04404760413338014,0.08860511992927245,0.08315554863752865,0.0009259408945248073,0.0380176386978224
adj_155,0.21483196298493717,0.44071704465283495,0.011063355463392004,0.015004007430265934,0.02754958429478201,0.08661044910286071,0.06793265323620813,0.08930550717151416,0.0008849738259536145,0.04610046183725139
adj_156,0.20763362856752726,0.48198156986375096,0.020469487900357075,0.02457760850550292,0.010506929065733028,0.03608737864546249,0.08187677856440163,0.08620028212723806,0.000952398193188991,0.04971393856683754
adj_157,0.275752861079173,0.20113171583189088,0.025327231205380215,0.0010639509774042779,0.012332112514659972,0.0010641291169323627,0.3929111420556856,0.05469992288082571,0.012048899404484762,0.023668034933563346
adj_158,0.2698218858043373,0.21813773769327577,0.04966031933188212,0.0010989668515532973,0.01281273016460279,0.0010989428183492158,0.3656971067455016,0.056527925441590354,0.012451788330967146,0.012692596817940325
adj_159,0.2974894265239562,0.17989435878636556,0.020375850743411843,0.09616236545215585,0.000952380955639769,0.10571396182726103,0.0009525587415399997,0.10770769718115744,0.12023535003994272,0.07051604974856959
adj_160,0.17653482388768174,0.1947739849703993,0.0010101201343356155,0.021274015261213218,0.041413207864953255,0.11892053407315206,0.0010101975589817216,0.13938471429754845,0.010753338546387367,0.2949250634053473
adj_161,0.20979079378026924,0.17733518974065515,0.0009901151092476174,0.04071459199717374,0.03069194833556815,0.12278081782096813,0.0009901025995569085,0.15660081881580884,0.0009900990113614876,0.2591155227893907
adj_162,0.17941598796660252,0.19596998865724577,0.0009708897793587588,0.030173073095585538,0.02038714850395323,0.13396725487433364,0.01075029275780233,0.17321365672128042,0.010681797842868877,0.24446990980096894
adj_163,0.20094326276298352,0.4601654732726751,0.037301670716309125,0.016340161282459176,0.00993863950811323,0.0696217390574456,0.05820180317171583,0.09957664957525893,0.010920921766846581,0.03698967888619284
adj_164,0.3361863497207286,0.206225905147953,0.156085888248529,0.11118239809799092,0.03235267345989485,0.057001768282280145,0.024207972217675316,0.04335236174131992,0.02187423787211425,0.011530445211513987
adj_165,0.34246450244055393,0.1926424960379298,0.18298806243950064,0.12230375989214569,0.01251802794316824,0.06216038272362802,0.0011364054120338357,0.0473460247423123,0.02386282929025516,0.012577509078472318
adj_166,0.376163754160826,0.1853415441097624,0.16598558372812144,0.09700021486992232,0.0231181571890674,0.03714434488614907,0.0010989464119697196,0.04570475631689953,0.03406508030796912,0.03437761801931289
adj_167,0.19271804312580545,0.1741903768155686,0.0009524896324027445,0.06679081323131333,0.04485673974117455,0.08298156147438229,0.0117253194313963,0.15523311846698057,0.0009528598018180086,0.26959867827915823
adj_168,0.1736574999296243,0.20010125958364003,0.0010416947245894502,0.032388835716559934,0.032290174211631516,0.090632443189285,0.0010416749760494212,0.15320799290388257,0.001041666668150184,0.31459675809658755
adj_169,0.18420841935136087,0.19481774639278152,0.0010101200839612557,0.05168821025767935,0.021210900681389182,0.08931246104955996,0.011384178226546854,0.14047796521430683,0.0010101400428849513,0.3048798586995292
adj_170,0.17244876033400428,0.1994901725315398,0.0010417769088754577,0.042840998269462256,0.03229060327442919,0.12265364718468111,0.0010416707967555207,0.1543567199459369,0.0010416666687610115,0.27279398408555455
adj_171,0.17861383700706196,0.1855223807310889,0.01419972894019677,0.057980940946721904,0.041835792091603916,0.0993492666058554,0.0010204118299148072,0.16342232249020325,0.0010204081654861647,0.25703491119186694
adj_172,0.2805354132451677,0.17066276703007555,0.023567797956986106,0.0010753506526520865,0.01249567985370477,0.00107530721042248,0.4415488580499815,0.04444001907322736,0.012205629043393828,0.012393177884388694
adj_173,0.2656590358620482,0.184432758714021,0.03799815254265171,0.0011236650072709781,0.013245296746611613,0.0011236399775864142,0.42410856477849784,0.0464746324349104,0.012827518579640299,0.01300673535676171
adj_174,0.44914036915330985,0.24211909983057156,0.0009803947336676014,0.024576631195863535,0.021490685793730563,0.02062650387196741,0.1429489835281424,0.07088669009534986,0.0009803955604520264,0.02625024623694531
adj_175,0.3100922736935131,0.15530213523190795,0.02993944379163063,0.11982560661051155,0.0009433962290584766,0.09528119535286247,0.0009435321001181806,0.10560600536184116,0.15244406922187495,0.029622342406681573
adj_176,0.28512076796476826,0.18308121197743402,0.030664108193058388,0.10737096485470832,0.0009708737893101598,0.09805658140562619,0.0009710319280148496,0.12971698850476282,0.14242149134296173,0.021625980039355182
