,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
sample_3806,0.03333417636650104,0.03333333334024156,0.03333333333857663,0.6999991568798795,0.03333333334624006,0.03333333334804564,0.03333333334033243,0.03333333334569021,0.033333333343996435,0.033333333350496645
sample_3808,0.012500000031620124,0.01250000002734383,0.23669271570228648,0.012500432533856331,0.012506448484631248,0.1633010517731414,0.14482561490544898,0.012500000048898988,0.25517361247684456,0.1375001240159282
sample_3809,0.08722446071172738,0.006667951791320298,0.3072373044469532,0.006666985511002913,0.006668694869688463,0.19031034066326843,0.3752199834661399,0.006666666684092671,0.00667094516490618,0.0066666666909007246
sample_3810,0.025000000034516138,0.025000000029846193,0.02500000002265566,0.02501317433067151,0.5249881711406504,0.025000000063619417,0.025000000030190466,0.2749986542276607,0.025000000045962298,0.025000000074227157
sample_3811,0.004761907929927911,0.004761920117574882,0.5046454136660881,0.004763386969293459,0.09862421733980825,0.1997849133561826,0.004761995750611421,0.05375555063784502,0.11937878945788313,0.004761904774785116
sample_3812,0.020000000008055744,0.02000000000696595,0.02000308510252659,0.619986399318134,0.02000000001300836,0.020000666563962405,0.020005901314701,0.2200000358735545,0.020003911781775137,0.02000000001731624
sample_3813,0.26413498510901534,0.014285714294517648,0.014288314549978195,0.29999735803468563,0.014285714302145468,0.014287266688569618,0.1930067253155035,0.014285714301451004,0.014285714299277521,0.15714249310485617
sample_3814,0.01428571429580455,0.13912079370601416,0.014287816407913186,0.014288670720982055,0.22718721969776362,0.014285714304353625,0.24796947118320764,0.1571394944425167,0.0142920759154731,0.15714302932597138
sample_3815,0.05114902431628988,0.004545454550752522,0.6528972318564528,0.054545845813843453,0.004548152285380528,0.05676959468460433,0.004545657713978622,0.004545454554925069,0.11645431332638992,0.049999270897383
sample_3816,0.029729501227652836,0.08378551025468362,0.35202972041217007,0.353613857091204,0.14030111512878904,0.002702930598806722,0.0027029116702628766,0.002702739094112611,0.0027031939208763695,0.02972852060144187
sample_3817,0.296907258766294,0.005882730038955889,0.14906274989054527,0.005884252787132295,0.005882674830151695,0.0058828886146596315,0.21924544760723608,0.005882841436739713,0.2994868030731923,0.005882352955093073
sample_3818,0.014285714289367995,0.4246748106481769,0.1753190876901828,0.014285714291583302,0.014285714291605743,0.014291652328789678,0.014285714288908067,0.3000001635872297,0.01428571429057629,0.014285714293579551
sample_3819,0.03333333336155814,0.36665727779204565,0.3666601967528043,0.033340181461878074,0.03333333337894556,0.03333333338534035,0.03334234347438661,0.03333333337697313,0.033333333622108746,0.033333333393959205
sample_3820,0.05000000009846592,0.05000000008546394,0.5499999987336984,0.05000000015855336,0.05000000015931088,0.05000000018265876,0.05000000008625199,0.050000000152463316,0.05000000013132482,0.05000000021180857
sample_3821,0.033333333347357254,0.03333333334545501,0.03333333334252031,0.03333333335586732,0.03333333335594892,0.3666664828797811,0.36666685030253104,0.03333333335504542,0.03333333335202031,0.033333333363473445
sample_3822,0.010000000004719836,0.010000837442410706,0.8086548225688027,0.010000095424640695,0.0100000000076302,0.010004062321015366,0.010000218965655444,0.01000000000729903,0.010000204405281701,0.11133975885254438
sample_3823,0.03333333336851787,0.033333333363770215,0.0333333333563835,0.033333333389922684,0.366666313920515,0.03333333339842128,0.36666701902544113,0.03333333338785033,0.03333333338025073,0.03333333340892726
sample_3824,0.03333333335281816,0.03333333335018305,0.03333333334610593,0.03333333336467616,0.36666713914776844,0.033333333369260344,0.033333333350383125,0.36666619398430295,0.033333333359277635,0.033333333375224164
sample_3825,0.02000000005173954,0.02000000004474993,0.21999793987642383,0.020000000083174346,0.02001481677596936,0.02000000009543659,0.41998672712362917,0.22000051576867374,0.020000000068983472,0.02000000011122006
sample_3826,0.012500008344982834,0.25549247903315697,0.012503115863518242,0.012500000019049452,0.1877777999405116,0.012504200696752772,0.24927512146387582,0.012500556370647748,0.23244671824208335,0.012500000025421244
sample_3827,0.02500000000290134,0.025000000002508474,0.025000000001899756,0.025000000004661384,0.025000000004680556,0.025000000005346322,0.7749999999634155,0.025000000004485927,0.02500000000386259,0.025000000006237918
sample_3828,0.008333333337151317,0.008333942292142281,0.6749971372698927,0.008333810912860581,0.008333375927831293,0.008333333340332177,0.008333463499927618,0.00833407168745582,0.25833419839091215,0.008333333341494085
sample_3829,0.02500000001428853,0.27500012991142975,0.025002465294516805,0.025001910176281058,0.025002733665603828,0.025000000025787148,0.5249927608355998,0.025000000027755372,0.025000000018649306,0.025000000030088478
sample_3830,0.010000000010298195,0.010000000008903085,0.40999968339968323,0.010000745945430295,0.010000000016603968,0.11000022019087921,0.30999900573732747,0.01000000001592525,0.010001100425837333,0.10999924424911181
sample_3831,0.01666666670418972,0.016666703577643917,0.19417346854941114,0.016666666726893375,0.0166671162627912,0.016666995955705307,0.01666666669946084,0.016666669540817497,0.6724923792356594,0.016666666747427554
sample_3833,0.05000000003952656,0.050000000034186885,0.5499999994925491,0.050000000063583544,0.05000000006383451,0.05000000007285118,0.050000000034592845,0.050000000061137,0.050000000052739225,0.050000000084999295
sample_3834,0.5499999997803375,0.05000000001521305,0.05000000001153984,0.050000000028302925,0.05000000002837551,0.050000000032395686,0.05000000001539216,0.050000000027203145,0.05000000002342103,0.05000000003781916
sample_3835,0.020000000022864783,0.02000000001978069,0.02000574717323392,0.020000000036780926,0.21999917323022047,0.02001708965522865,0.6199714872478598,0.020000000035360975,0.020006502529519223,0.020000000049150576
sample_3836,0.005882406458311637,0.005882516579682954,0.4235112789924181,0.06687943701957205,0.06804120552831643,0.005884001393155178,0.28325907502456227,0.06934164409923957,0.005884200696594962,0.06543423420814673
sample_3837,0.05000000000273054,0.05000000000133048,0.05000764248144373,0.05000150300135455,0.050006670075171844,0.050000000002819775,0.05000616594495299,0.05000000000236853,0.5499780184845393,0.050000000003288185
sample_3838,0.05000000005977886,0.050000000051680635,0.05000000003914747,0.05000000009628262,0.050000000096422886,0.050000000110059645,0.549999999245998,0.05000000009243451,0.050000000079641754,0.050000000128553636
sample_3839,0.033333333348817426,0.03333333334644893,0.03333535644851644,0.033333736831358415,0.03333511362578965,0.03333333336125641,0.03333498253723344,0.033333333356784886,0.6999941437779061,0.03333333336588823
sample_3840,0.05000000002056262,0.05000000001776313,0.05000000001348049,0.05000000003307341,0.5499999997559628,0.05000000003786749,0.05000000001797657,0.05000000003178924,0.05000000002735307,0.05000000004417118
sample_3841,0.050000000004481134,0.050000000017868126,0.05000000000293807,0.05000000000720519,0.05000000000723233,0.05000000000825741,0.0500000000039196,0.05000000000693465,0.5499999999315333,0.050000000009630306
sample_3842,0.014285773279501365,0.15714282739789354,0.30000033525190195,0.014285714311313633,0.014285714311312458,0.014285714314961078,0.014287344570898171,0.3000000433518082,0.15714081889058018,0.014285714319829406
sample_3844,0.007692307705904986,0.08471521138917588,0.007694287516358018,0.8537394106478334,0.007692307714244903,0.007694220023267303,0.007694284206049351,0.007692460843919573,0.007693202231746998,0.007692307721499675
sample_3845,0.02000000001165333,0.020000251451766364,0.020016381450175622,0.020000000018730393,0.21999935419214292,0.02000016463508979,0.020005120410094942,0.02000081592199352,0.020000000015536118,0.619977911892817
sample_3846,0.007142857149921222,0.007143188425930425,0.17300501568739954,0.007143130760648691,0.16432530866483303,0.29285759200296124,0.1126663667929216,0.007144314871368129,0.007142857152269361,0.22142936849174677
sample_3847,0.01666666669187667,0.47709550853779475,0.016669087309814277,0.016666666707695826,0.01666666670746583,0.01666666671311416,0.2228990869012046,0.18333335194226089,0.016669631767862635,0.016666666720910467
sample_3849,0.07936601618755618,0.06148391156447255,0.235334340870078,0.08881872860171318,0.15704822890505524,0.004168469090672566,0.1726086878532539,0.19283795427543277,0.004166995966311978,0.004166666685453661
sample_3850,0.025000000015875344,0.025000000013743008,0.2749990871946704,0.025000000025491114,0.025000000025602997,0.27500052351070625,0.02500000001388163,0.2750003891447378,0.025000000021165213,0.02500000003412611
sample_3852,0.033333333336132864,0.03333333333575624,0.033336620380497194,0.03333588020855541,0.033336978190650346,0.03333333333849148,0.699990521195838,0.03333333333766375,0.033333333337063446,0.033333333339351345
sample_3853,0.020000796066524974,0.020000000009875427,0.020004064684370434,0.020000242158194077,0.02000806918241156,0.020000000021022812,0.02000256022341543,0.4199956122609677,0.41998865536868574,0.020000000024531644
sample_3854,0.05000000001560548,0.050000000013495007,0.050000000010244405,0.05000000002511379,0.05000000002517154,0.05000000002877562,0.050000000013650445,0.0500000000241292,0.5499999998102567,0.05000000003355789
sample_3855,0.014288732285906233,0.4428455119085224,0.29999854295252326,0.014293628744609837,0.014285714323759793,0.014285714329033005,0.01428735582857531,0.014285714322071541,0.1571433709687335,0.014285714336265229
sample_3856,0.07861238636549943,0.12483640146044946,0.139677113328347,0.007143151923977068,0.007142857165531858,0.007146883630399152,0.33624472931420324,0.007142857164599604,0.28491065118311487,0.007142968463878285
sample_3857,0.012500000017309635,0.012500000014971048,0.6374826596892368,0.012502670427651564,0.012503938778036338,0.012512931571456503,0.012500000015151898,0.012500000026763021,0.13750030566877935,0.13749749379064385
sample_3858,0.011111111113344648,0.011111111113042109,0.011111951133406699,0.48749498234744104,0.011111111114714191,0.01111116768337495,0.12222216922315715,0.011111111114564105,0.3125041740410416,0.011111111115913596
sample_3859,0.053921410272287015,0.004347993202525446,0.004348110613928946,0.004347938579293745,0.0043479617831553964,0.06766252162499782,0.3212412013119745,0.30107624143188855,0.23435879508233493,0.004347826097613771
sample_3860,0.01666666671030528,0.3500002859148688,0.20226198663214007,0.016666666735023688,0.3310540256507267,0.01667567052045079,0.01666666672500277,0.016669494981303642,0.016671869372018155,0.016666666758160233
sample_3861,0.03333333333680635,0.033333333336337506,0.033334188909832335,0.033333333338952865,0.033333333338941035,0.03333333333973219,0.6999967171259329,0.033333333338754725,0.033335760593913584,0.03333333334079649
sample_3862,0.11661816360369792,0.09299181515977571,0.09422129911072978,0.0683499286931063,0.2723073853441583,0.0037037037114253848,0.21317709418026234,0.003704598827379644,0.13122230765675078,0.0037037037127139543
sample_3863,0.3119968861862983,0.13878259835243997,0.1115800554953039,0.0062504063783695935,0.006250080963070705,0.25121615045536966,0.0062510977207430015,0.06874888396809531,0.09267384046292837,0.006250000017381207
sample_3864,0.01250000001149512,0.012500000009935126,0.20803587839097565,0.3169650848631375,0.38749589634289305,0.012500000021163273,0.012503140273173976,0.012500000018170596,0.012500000044343077,0.012500000024712717
sample_3865,0.025000000008779985,0.025000000007553858,0.35469379764814785,0.025000000014047844,0.44530074325589103,0.025000000016102,0.02500395814918285,0.02500150086988696,0.025000000011636724,0.02500000001877086
sample_3866,0.020000000002767592,0.02000000000211609,0.02000595261622149,0.020000402940412953,0.020001777983853008,0.02001021836837399,0.8199707673470632,0.020000000003783266,0.020010880730154435,0.02000000000525404
sample_3867,0.05000000002491387,0.05000000002153285,0.050000000016334166,0.05000000004007993,0.050000000040318446,0.050000000045921214,0.050000000021872805,0.5499999997022408,0.05000000003320597,0.050000000053580046
sample_3868,0.0038475343608938006,0.19669554526668664,0.2505484289320428,0.07180889616969979,0.12498919389590653,0.003846362945705516,0.19820509853298063,0.08087563887650447,0.0653371471629343,0.003846153856645707
sample_3869,0.05000000002511674,0.05000000002170463,0.050000000016469585,0.05000000004034873,0.05000000004058231,0.050000000046276485,0.05000000002195881,0.050000000038819506,0.5499999996947573,0.050000000053965855
sample_3871,0.014285716156219342,0.014287412791106732,0.01428701673445946,0.15941639903118568,0.16801531043902104,0.1571408932197976,0.01428758684459938,0.014287441427189853,0.42970650903666646,0.01428571431975461
sample_3872,0.0047660241498036484,0.004761904767548037,0.13155498043422223,0.25378806911232155,0.004761985856268271,0.2877926525813781,0.07091606955694346,0.0892759867267362,0.14762042203885495,0.004761904775923708
sample_3873,0.004166666671367677,0.004166832721153042,0.7311118191030084,0.046599533737950345,0.00416686918899409,0.0041666666749902515,0.14237144976817412,0.05491628355610214,0.004167211901872459,0.004166666676387578
sample_3874,0.011111111125126022,0.1231352526852378,0.011117418185882999,0.01111115854129735,0.011111813571921609,0.011111630503028606,0.011114089171280876,0.011111114221079127,0.566661958025354,0.2324144539697917
sample_3875,0.2749999407677938,0.025000000003273737,0.2749999734194997,0.025000000007872933,0.2750000857722633,0.025000000006963684,0.02500000000330802,0.02500000000585098,0.025000000005032007,0.025000000008141808
sample_3876,0.03333333334526989,0.033333333343654854,0.0333333333411536,0.3666670157664055,0.36666590099121676,0.033333333355338945,0.0333337496689498,0.03333333335179219,0.03333333334927199,0.03333333348694641
sample_3877,0.025000000043067443,0.025000000037238023,0.02500000002821498,0.2749996112568696,0.02500000006947104,0.025000000079395998,0.27500074041092465,0.02500000006666339,0.27499964791547427,0.025000000092680635
sample_3878,0.05000000004526646,0.05000000003915182,0.5499999994189932,0.05000000007281631,0.05000000007311777,0.05000000008336259,0.05000000003963879,0.05000000006999169,0.0500000000603434,0.050000000097317955
sample_3879,0.050000000012088146,0.05000000001045149,0.0500000000079258,0.05000000001942565,0.050000000019523066,0.5499999998592027,0.05000000001061006,0.050000000018695694,0.050000000016097994,0.050000000025979284
sample_3880,0.03333333333816534,0.3666666028234412,0.03333333333625536,0.033333333340511036,0.3666667304520834,0.03333333334154589,0.03333333333723822,0.03333333334857392,0.033333333339273165,0.03333333334291247
sample_3881,0.033333333360582196,0.033333333356904554,0.03333333335120738,0.03333333337727069,0.36666728173754504,0.03333333338358032,0.033333333357172826,0.033333333375488994,0.36666605130830865,0.03333333339193949
sample_3882,0.033333333344804233,0.033333333343251545,0.033333333340851604,0.03333333335177888,0.033333333351834,0.033333333354490076,0.033338131895799504,0.3666664857677307,0.36666204889147025,0.03333333335798927
sample_3884,0.020000000009491065,0.02000000000820439,0.21999272821713128,0.6199995879276172,0.020000000015333478,0.020006576521056925,0.020000000008308372,0.020000000014670644,0.020001107257799366,0.020000000020387338
sample_3885,0.025000000044189966,0.025000000038103855,0.27499639849102436,0.02500000007090879,0.02500237536726903,0.025000000081165135,0.025003522147625537,0.5249891625463565,0.025008541118631253,0.025000000094725364
sample_3886,0.09166644633211211,0.0916652947739786,0.1257544681539976,0.37108946323170006,0.1000550348563419,0.0083334929033676,0.18643520961732674,0.008333333355019266,0.008333923412688526,0.008333333363467654
sample_3887,0.03333333334109338,0.033333333340039684,0.03333333333841183,0.033333333345816334,0.36666656444202234,0.03333333334763586,0.36666676880596577,0.03333333334533202,0.03333333334366405,0.033333333350018673
sample_3888,0.006666725828853693,0.0066666666706910235,0.5943534144616355,0.006666696275089391,0.006666666674002232,0.0066672781725404555,0.006667683769210872,0.15231103642920088,0.006667274858376803,0.20666655686039923
sample_3889,0.025000000028352697,0.02500000002449327,0.3546909428823456,0.02500000004552416,0.4453035978142057,0.025000000052219924,0.02500395815736809,0.0250015008968717,0.02500000003770919,0.02500000006090974
sample_3890,0.0026318253713526704,0.0026315789564027767,0.2542666869703157,0.0026320672626939504,0.036306846547363145,0.15703964936968706,0.38558850095723274,0.002631605275636348,0.15363966033502383,0.0026315789542918216
sample_3891,0.014285714308793053,0.014285714305638868,0.014285714300839983,0.15714301815247006,0.442858585674537,0.01428571432821454,0.014286957637957147,0.15714106878040648,0.15714179817590243,0.014285714335240465
sample_3892,0.008333562876032747,0.008333333340228205,0.43592449913847525,0.13195232725788614,0.14537527160093958,0.008333386736078566,0.23674053978820037,0.008335448680968088,0.00833829723069767,0.008333333350493455
sample_3893,0.011122070413896198,0.011111111135150753,0.1232997017632843,0.23333454675028373,0.011114706782845431,0.45446356119202663,0.01111263485591317,0.011111111146469085,0.12221944479986493,0.011111111160265854
sample_3894,0.0032258064559974064,0.0032259939824121333,0.3938787792715199,0.1981013777539452,0.0695034597531398,0.003226533803487191,0.042808650157721624,0.06986780557614025,0.14841969608434158,0.06774189716129493
sample_3895,0.016666666696416112,0.18333385466751226,0.32955697961100344,0.016667422768680783,0.016666666714670354,0.1833341595746553,0.0166688570707831,0.20377205589787445,0.01666666670626734,0.016666670292136896
sample_3896,0.016666666673163976,0.016666666672285425,0.01666795826825303,0.4144357490789256,0.18333340260474792,0.016667228832518147,0.2855590759224459,0.016666666676736133,0.01666991859028324,0.0166666666806406
sample_3897,0.025000000015422377,0.025000000013335116,0.5249940031424232,0.025004837478625478,0.025000000024886376,0.025000000028427845,0.025000000013485686,0.025000000023861334,0.2750011592263923,0.025000000033140322
sample_3898,0.05000000001262131,0.05000000001091523,0.050000000008275036,0.05000000002030279,0.05000000002037077,0.05000000002326113,0.050000000011040345,0.0500000000195158,0.5499999998465526,0.05000000002714513
sample_3900,0.014287630935621897,0.17650980583865594,0.014288217833760487,0.3000006987157459,0.014285714301512301,0.15713650408133026,0.014286765085932858,0.014285714300856827,0.014288715224105835,0.2806302336824777
sample_3901,0.4770553026970981,0.01250052882171458,0.012502108584857055,0.012500314280909449,0.012501386965401184,0.01250000002085661,0.42293325819524896,0.01250000001750864,0.012504767384441656,0.012502333031963834
sample_3903,0.020000000016635155,0.020000000013255435,0.24271062370192484,0.020000000024638562,0.3972893984899462,0.020000000028229426,0.21999997764832765,0.02000000002370513,0.020000000020415624,0.02000000003292198
sample_3904,0.025000000012729534,0.2750000618537863,0.025000000008152085,0.02500000001999908,0.025000000020078173,0.025003314245989863,0.27499670327432224,0.025000000025325316,0.025000000016571208,0.27499992052304617
sample_3905,0.05000000000180629,0.05000000000156235,0.050005667507257275,0.05000000000290357,0.5499943324724779,0.05000000000332751,0.050000000001581606,0.050000000002794254,0.05000000000240629,0.050000000003882855
sample_3906,0.033333333343570845,0.03333333334224281,0.033333333340053846,0.03333333334980607,0.3666668813000352,0.3666664519304244,0.033333333342282924,0.03333333334922589,0.03333333334696039,0.03333333335539768
sample_3907,0.01000094129990582,0.20999995834121044,0.2713038868326601,0.010000000023406208,0.24093416359750872,0.010000000027376154,0.010001990339075888,0.11776002709188749,0.10999903241566406,0.010000000031305155
sample_3908,0.02500000001009396,0.02500000000872969,0.025000000006619737,0.27499978489505783,0.02500000001629105,0.02500000001859631,0.5249983134167835,0.02500000001562387,0.025001901590497578,0.02500000002170656
sample_3909,0.03333333337791783,0.03333333337187842,0.36666506454539943,0.03333333340499686,0.03333333340524433,0.033333333415490454,0.033333333372390105,0.033333333402279945,0.033333333392699345,0.36666826831170335
sample_3910,0.3502101574272195,0.03321309907253696,0.24412683914311561,0.06817185500729522,0.07643004065248915,0.09996153401079738,0.05601068666345935,0.003125361506561363,0.0031252428381288275,0.06562518367839662
sample_3912,0.050000000007888866,0.05000000000682271,0.05000000000517435,0.050000000012694994,0.050000000012731784,0.5499999999080719,0.050000000006917386,0.05000000001220803,0.050000000010525326,0.05000000001696471
sample_3913,0.40999950095548265,0.010000868896017196,0.010000306713370764,0.30999938443866937,0.11000015579382161,0.010000000012785504,0.010000000006044446,0.10999978315973817,0.010000000009213044,0.010000000014857267
sample_3914,0.05000000000120575,0.5499985853387216,0.050000000020885865,0.05000000000223893,0.05000000001066998,0.0500000000043036,0.050001414615915896,0.0500000000018638,0.05000000000160338,0.05000000000259116
sample_3915,0.00833434315089689,0.12579052083931103,0.21063099197834603,0.3269419864674227,0.008333333354083448,0.008333333357026594,0.20330235196729274,0.008333343111460851,0.008333333350471789,0.0916664624236879
sample_3916,0.1374990656700432,0.01250000001421927,0.5124955439050368,0.13749746318445102,0.012504144146975876,0.012500000030247663,0.012500357402258582,0.1375004965489896,0.012502770035749724,0.01250015906202829
sample_3917,0.02500000000588987,0.025000000005086273,0.27499993644573173,0.2750001722268999,0.02500000000950129,0.02500000001084036,0.02500000000514698,0.025000000009097488,0.025000000007848824,0.2749998912739573
sample_3918,0.008333333336714039,0.09166661350863578,0.48516255956945753,0.273096544626131,0.10006964990242208,0.008333333339350551,0.00833425282480712,0.008333335421216228,0.00833677118478193,0.008333606286483683
sample_3919,0.025000284832544194,0.0250000000078395,0.02500487912767638,0.025000000015529694,0.27499990616453673,0.2749997945214776,0.2749891429038736,0.025000000014037578,0.025005992393011982,0.025000000019472928
sample_3920,0.007142857159960457,0.14999885122264242,0.20138308550304287,0.17880382452611587,0.007142857170471603,0.07857114587271401,0.007142857157812778,0.007144166849715249,0.2840996407543178,0.07857071378320692
sample_3921,0.025000000023091943,0.5250009977523286,0.025000000015065395,0.025000000036966237,0.02500000003705132,0.025000000042441985,0.025000000020116105,0.025000000037970583,0.2749990019856049,0.025000000049363168
sample_3922,0.050000000017681935,0.05000000001528364,0.050000000011576,0.05000000002840133,0.050000000028515915,0.5499999997942496,0.05000000001546528,0.05000000002732491,0.05000000002353249,0.05000000003796891
sample_3923,0.05000000006884717,0.5499999991292055,0.050000000045094944,0.0500000001107715,0.050000000111134195,0.05000000012749995,0.050000000060799715,0.05000000010644377,0.05000000009192683,0.05000000014827638
sample_3924,0.033333333363849006,0.033333333359704426,0.3666629510704874,0.033336588780682186,0.03333333338256326,0.36666712652933153,0.03333333336001462,0.03333333338050478,0.03333333337396983,0.03333333339889313
sample_3925,0.016666666686729927,0.01666666667846232,0.3499961208384451,0.016666666688593918,0.3500009930731868,0.01666920364336983,0.016666666678613978,0.1833301319637822,0.01667021705282871,0.01666666669598733
sample_3926,0.05000000004168073,0.05000000003605463,0.050000000027317,0.050000000067147145,0.050000000067266216,0.0500000000767671,0.05000000003647142,0.050000000064437375,0.5499999994932638,0.05000000008959458
sample_3927,0.012500000014244873,0.012500000003779772,0.512977837863287,0.012500000007061939,0.012500000007045327,0.3870147531842815,0.012507408898021417,0.012500000007067837,0.012500000005811474,0.012500000009398878
sample_3928,0.025000000045456792,0.27499903076169785,0.02500000002978902,0.24831075818622012,0.02500000007337054,0.025000000083764972,0.025000000039819437,0.025000000070261437,0.30169021061184254,0.025000000097777402
sample_3930,0.0500082355485865,0.05000000003415629,0.05000000002589581,0.0500000000634628,0.05000000006381098,0.05000000007270279,0.05000000003454604,0.050000000061106664,0.5499917640108644,0.05000000008486777
sample_3931,0.03333333333690375,0.03333333333642064,0.03333333649247266,0.0333333333390728,0.033338888472605056,0.36665219959763634,0.3666666654150739,0.03333333333885532,0.03334224332994871,0.033333333341010775
sample_3933,0.050000000016023026,0.050000000013899364,0.050000000010467574,0.05000000002571243,0.050000000025776314,0.05000000002949739,0.050000000013997986,0.05000000002474677,0.5499999998055234,0.050000000034355556
sample_3934,0.05000000001669682,0.05000000001441587,0.05000000001091766,0.5499999998020348,0.05000000002688578,0.05000000003067223,0.050000000014583976,0.050000000025793266,0.050000000022186304,0.050000000035813306
sample_3935,0.1615464245716764,0.16009976867833342,0.2027894017354221,0.006250376647624112,0.1119788471843436,0.00625024473113649,0.26983438917001196,0.06875011741127715,0.006250429851654592,0.006250000018520324
sample_3936,0.016666666686743624,0.016666666865803054,0.5964442018924518,0.016666666698773334,0.01666743465821714,0.016667229123994792,0.01666729964966681,0.016666671507944632,0.270213181068947,0.01667398184745788
sample_3937,0.05000000000067036,0.5499996160505548,0.0500000000004373,0.05000000000202039,0.0500000000010766,0.0500000000012303,0.050000000000584244,0.05000001249809364,0.050000000000889264,0.05000037144444319
sample_3938,0.016666666681015643,0.01666666667907536,0.01666738133353994,0.016666666689729014,0.18333289470763453,0.18333343029529903,0.5166659435562216,0.016666666688857894,0.016667016671106923,0.016666666697519986
sample_3939,0.0500000000017562,0.050000000001518594,0.05000000000115017,0.050000000002822065,0.05000000000283425,0.050000000003237385,0.5499999999778518,0.05000000000271573,0.05000000000233868,0.050000000003775295
sample_3940,0.050000000004515543,0.050000000003905434,0.050000000002960565,0.050005500153532945,0.050000000007290095,0.05000000000831935,0.0500000000039515,0.0500000000069836,0.5499944997988361,0.05000000000970498
sample_3941,0.02000000001239664,0.020000000010720956,0.020000000008126267,0.020000000019930603,0.020000000020018567,0.22000005499136,0.6199999448750663,0.020000000019182854,0.020000000016518138,0.02000000002667972
sample_3942,0.0017242081840399218,0.0017242232408764201,0.10097252228404502,0.0017244961346711486,0.09693900773632662,0.0017242888455977555,0.6211630436907958,0.001724137934561029,0.08136847259856705,0.09093559935051919
sample_3943,0.006666666673711896,0.4802579751346751,0.006667061589066936,0.0066666666778177645,0.10836175801373561,0.2066660064571815,0.006667289806411541,0.0066711483903452344,0.0066670163654938,0.16470841089156063
sample_3944,0.010000000006445235,0.010000000170946145,0.010005882296420956,0.3295495386916996,0.2597184122059419,0.34072131838341,0.010000679559648694,0.010000418573779996,0.010003750097866436,0.010000000013841038
sample_3946,0.025000000018973224,0.025000000016434275,0.27500016429178453,0.025000000030416712,0.02500000003055105,0.025000000034892413,0.025000000016569567,0.2749991354169187,0.025000000025252215,0.2750007001182075
sample_3947,0.020000000013722246,0.020000000197134545,0.020000782960937834,0.020000000021990382,0.020002221605778563,0.020005508095768235,0.020000000011981444,0.22010659593934845,0.6198848911238991,0.02000000002943923
sample_3948,0.004348292577708587,0.05304422908475262,0.004349084186966152,0.08608500979709874,0.13478175774370757,0.06468117896020287,0.5104418033476283,0.004348000282502045,0.004348099686573823,0.13357254433285942
sample_3949,0.03333333334016414,0.03333333333923658,0.03333333333780526,0.033333333344307325,0.0333333333443451,0.033336010600060986,0.699997322659755,0.033333333343892185,0.033333333342422,0.03333333334801146
sample_3950,0.025000000007561637,0.274999855257933,0.025000000004956446,0.025000000012150192,0.2750000762524273,0.025000000013922188,0.025003598921687527,0.025000000011733112,0.2749964695013813,0.025000000016247415
sample_3951,0.03333333333693249,0.03333333383328336,0.03333543271284961,0.033333333339117144,0.03333543335356449,0.033334870539460305,0.033333333336486304,0.03333334648321857,0.6999942497240155,0.033333333341072253
sample_3952,0.1386742570814465,0.09465766826383783,0.3126134079443334,0.0055557042339944,0.005557007900992674,0.061110766415671765,0.00555572006788292,0.2888839610445091,0.08183595147129881,0.00555555557603252
sample_3953,0.27500001322398643,0.02500000006888795,0.2749930976405362,0.02501034928176801,0.025006925567249195,0.025000000057415317,0.025000000027299192,0.27498961402353694,0.025000000042311246,0.025000000067009424
sample_3954,0.27499971474337903,0.02500000001927307,0.2749966978544009,0.025003036608470898,0.025000000036013888,0.025002880460127275,0.025000000019521174,0.025000000034458257,0.27499767017647475,0.02500000004788073
sample_3955,0.03333333336789141,0.03333333336321624,0.03333333335600095,0.36666608209347584,0.03333333338915121,0.3666625606975971,0.033333333363560515,0.03333333338677,0.03333802357472087,0.03333333340761571
sample_3956,0.03333333335342094,0.033333333350699886,0.36666683521905336,0.033333333365619285,0.03333333336575203,0.033333333370345414,0.03333333335090875,0.03333333336438679,0.36666649788329747,0.03333333337651612
sample_3957,0.014285714303750526,0.014285714301308013,0.18639317987725187,0.014285714314926498,0.15714076615654923,0.014285714318940006,0.270747476927378,0.01428571433180381,0.0142889818747602,0.30000102359333186
sample_3958,0.12846308546972507,0.0058823530183587935,0.202952722517444,0.18235346624564658,0.0764972552335471,0.20375176339604212,0.005882660650752323,0.12362974713910854,0.00588459684964791,0.06470234947972753
sample_3959,0.05000000003157992,0.05000000002730519,0.050000000020737435,0.05000000005080928,0.05000000005096351,0.050000000058151896,0.05000000002763582,0.05000000004884098,0.5499999996160694,0.05000000006790659
sample_3960,0.01000062211138307,0.21591464895476578,0.010001989590563705,0.20289289881204156,0.010000000014969368,0.21000023234392348,0.10408261575647601,0.010000052488780333,0.21710693990715133,0.010000000019945518
sample_3961,0.18636347992295965,0.004545454549405409,0.20448915226280706,0.04999988258281532,0.004545454553094424,0.004545829798701875,0.4276391106118119,0.0045454545525211035,0.10878072661060233,0.004545454555280927
sample_3962,0.5499999996994928,0.05000000002139539,0.050000000015736554,0.05000000003862022,0.05000000003872852,0.05000000004426973,0.05000000002099794,0.050000000037150966,0.050000000031958106,0.05000000005164984
sample_3963,0.025001550378101877,0.02500000001447832,0.5249990099054513,0.2749981224913237,0.02500000002684976,0.02500131674356265,0.02500000001454926,0.025000000025794705,0.025000000364055388,0.025000000035833043
